Index,Comment
16,at that point i bet the mother believes in fairytales
17,@atrsyaa wa stress
18,mother also got possessed
19,@user080611014
20,at that point i bet the mother believes in fairytales
21,lain mcam
22,@idk
23,@caremelsalt @auninabihahmnazim
24,wait i go beat up the step father i go blame the ghost nabei
25,mother also got possessed
26,@xynine9 semua salah ghost
27,ghost:whos the dajjal now?
28,@adorestehah wtf
29,@tingtongtingtongtingting i will nvr believe any man over mia sia... crazy mader
30,steady now the nus dudes gonna blame ghost from now on@danyzzzzzzzzz
31,@_xking00_
32,"the wife believe , ok pack your stuff let's move out"
33,@shem_01 @praveenaaaaaaa.b
34,ghost: woi why are you blaming me im just sitting here watching you
35,@520jacksonyee._.1314 wa gan chi pu
36,your people's story is amazing @allgoodthankyou
37,@carrotpro28
38,im sorry but the beanie guy look like abujab from munafik 2
39,@seggsy bro fr blamed the ghost
40,@jwlh_090 imma also blame the ghost next time
41,your people's story is amazing @allgoodthankyou
42,@cuppymarcc send me to hell i js laughted
43,ohhhh lord
44,@wfy1806
45,@maavi070
46,@txxcio05 so invested in the story skli mda ghost kna blame ngai tondek ya
47,@alphadeltafoxtrot
48,@berryisntsad this is sad and funny and the same time
49,@nab!l
50,@apizsoep07 the ghost kene fitnah
51,@eycahh03_ @thesabrinaz_ @anis9689
52,@carrotpro28
53,@rxtzon lmfaooo
54,okay and i used to know some friend who had a step mom. her step mom beat her up and she told her dad and her step mom claiming that she was possessed
55,@akifhariez mende siak bapak dia
56,woah damn old had stupid stepfather should've got eaten by wild animal.
57,@bytheway546
58,@rxtzon lmfaooo
59,@r.raniceee_
60,@neyshhh @l00ngz @cincoemiku hahahaha
61,ohhhh lord
62,@sharzxy101
63,@_nyenyenye13 hantu be like: aq lak yg kena
64,@nikkiliaw @aathhhh_
65,@chicky_syaa @_usernotfound34 hmm terdiam aku
66,@ajiq * @hazynns @ryiezx @ammarzing hahahahahhahahahahahahahahahha
67,its true.....i was the ghost
68,@nuhacoswhynot
69,@sheng_daduck lmaocishahaha
70,@ayimomar stepfather problem
71,@eshaaaaaaa._ ghost
72,@flrhna help hahaha
73,@mieralalalala haahhaahahahahahahaha
74,@shgn.shogun
75,great podcast tho!!!!
76,@areyouokbabygorl
77,"@imchanss "" the wife believe """
78,bro
79,bad ending
80,bomoh: i'm not ready for this
81,sooo why did you broke up?
82,now human fitnah ghost aah
83,yeah that one ghost yeah
84,"poor girl, hope she is doing okay now"
85,the wife believehahahahahahahaha
86,hantu : dimana letak kesalahanku
87,the wife what
88,"""i always feel like somebody's watching me"""
89,"""the wife believe"" *does the hand thingy* i cant"
90,the best part is the mother believed that it was a ghost that possessed him
91,the wife believe..
92,kena possessed
93,ghost be like .. whutttt
94,'the wife believe' babi ah
95,i have never slapped my own forehead so hard in my life!!!
96,"""the wife believe"""
97,"ik im not suppose to laugh but when he said ""the wife believe"" got me crying"
98,please
99,@ikhwnwhaat @adamaspa @airilldanishh @adib.ace @adamnotfound_____
100,step dads are scary
101,@notvic7133 ghost
102,@diffybae @rafieqhaqiem
103,@que3nfaa @alxzahafxz aku penat
104,@panokey @eeenass @rudizja @syempoi11 hm
105,@brendasaea @kultoooz the ghost
106,@zainaalkhatib._
107,blame... ghosts... to... not... get... caught...
108,the cut off-
109,"""the wife believes"" ku bersujud ke tanah"
110,wei i finally find your account after so many months
111,the ghost in the house feeling hurt sial
112,always my fav
113,@thefaithwan
114,@jjinggggg
115,@syazfufu @harishazqq
116,@greentyna
117,how do you know it was the ghost la stepfather? you wouldn't realise if you got possessed you know
118,the truth is already there but she (wife/mom) just don't want to admit it
119,"@afiqroslinz @najmiyusry @ayiedzm @danish iskandar ""wtf sia the ghost be like what's wrong with me anj before i slap your d better you solat taubat"
120,@janenie75
121,"my bil did that to me and my younger sis since i was 16 then i only open to my sis after 2 years, she didnt believe us."
122,bro u damn funny sia
123,ghost : tf what did i do
124,"its not a ghost, its satan"
125,@whiskas.masak.kicap
126,damn that stepfather..mus stab him than say ghost did it..
127,@kelapagoncang
128,wtf
129,@_ming_0 @arysyeong_ @rachel24662 @twtaekook0
130,@shazdks12
131,@mike_wiii @jadenchee
132,the wife mother also bangangx300
133,@areffzr.__ next lvl
134,@rythtod hm
135,@darylwyx omg a singaporean podcast
136,"if i was the mother, i would torture him to death..."
137,@deixinn the wife belivee
138,@onettingg
139,@bvbydiqo kesian hantu kene blame
140,@_.youberygay._ @_anxan
141,wtf lahhhhhhhhhjust messed up
142,damn.... the wife must be superstitious asf
143,@myraaa take care honey
144,it was the ghost
145,the wife believe hahahahahahahahhah
146,@annabelle_applepie not me lah hantuuuu
147,@gingerboys_d @sakil8n bro i would slap the mother on sight
148,"hahahaha he fucking blamed the ghost, ngl i hope the ghost haunt him"
149,bro the ghost ltr appear say don't any how say sia even ghost got dignity one
150,@ieatmfs
151,shitted bro.
152,even satan is confused
153,ape sia blame ghost
154,wtf
155,i always feel like somebody's watching me~~~
156,@afdhmra
157,"wtfish, the mother trusted the stranger more than her own daughter what the fish"
158,"""the wife believe"" never have i been soo frustrated in my day."
159,@elvinson lau
160,i scratched my head too many times
161,that's what i scared the most. the closed one can be someone who will traumatized your whole life
162,"@muzhaffariqbal:""the wife believe"" part and the hand is the real borak u know."
163,shuf it in his s happy ghost
164,setan pun stress
165,"at least he blamed the ghost, my real f*cking dad blame hes been possesed by devil when hes been caught red-handed back then"
166,video apa siah ni takleh cari
167,love is blind..mak dia laaa..
168,i thought twas a cat
169,damn
170,l for wife
171,@fyqa arif
172,even ghost also confused
173,@yunaaa try tngok
174,@june @joons#1 what
175,he the ghost bro its f* funny
176,i mean if the house not haunted..
177,then how tf did the stepfather know that he was possessed or smth
178,if ghost how he remember hmmmmmm
179,"top 10 ppl elon musk is scared of: no.1, the wife who believes everything"
180,where haikal buy his sunglasses? @wello
181,@zara_the_slaying_gurl
182,what's the name and where did u get those shades man
183,@khloeee3eee bhahahaha
184,even the ghost was confused
185,@
186,the wife believe hahaha
187,ghost: what de hell sia...........
188,part last tu tk leh go uhh
189,"""the wife believe"""
190,blood hell
191,@cherrypretzy the ending []
192,the ex date probably give up on life after hearing the mom believed the stepfather's lies.
193,wuish lain maciamm la melayu singapura ni haha
194,makcik so angry but ter'laughing' coz the ghost
195,"ghost belike what, what the fuck lol"
196,@heyrisz
197,the wife believe
198,bruh i don't think a ghost would want to do such things tho
199,"bro u should tell her say to the mother ""how does he know if is a ghost tat doing that to him"""
200,she got report to police?
201,the wife also believe nah bro
202,what a woman believe her man to that extend
